SMILES T dliq dgas st tc redT
NC(C(C)C)C(C)C 391 0.6763 0.005221 15.96 596.3 0.6557102129800436
NC(C(C)C)C(C)C 427 0.6403 0.010329999999999999 12.7 596.3 0.7160825088042932
NC(C(C)C)C(C)C 445 0.625 0.008468999999999999 9.722000000000001 596.3 0.746268656716418
NC(C(C)C)C(C)C 463 0.6042 0.0156 9.302999999999999 596.3 0.7764548046285428
NC(C(C)C)C(C)C 481 0.5806 0.02273 7.721 596.3 0.8066409525406675
NC(C(C)C)C(C)C 499 0.5616 0.03021 6.135 596.3 0.8368271004527923
OCC(C(C)C)(O)C 283 0.9578 0.003897 39.57 687.4 0.41169624672679667
OCC(C(C)C)(O)C 363 0.8855 0.0001597 27.8 687.4 0.5280768111725342
OCC(C(C)C)(O)C 423 0.8269 0.0008395 23.52 687.4 0.6153622345068374
OCC(C(C)C)(O)C 463 0.7864 0.0023710000000000003 19.61 687.4 0.6735525167297062
OCC(C(C)C)(O)C 483 0.7664 0.005074 16.73 687.4 0.7026476578411406
OCC(C(C)C)(O)C 503 0.7468 0.007109999999999999 14.61 687.4 0.731742798952575
OCC(C(C)C)(O)C 523 0.7224 0.014740000000000001 13.11 687.4 0.7608379400640093
OCC(C(C)C)(O)C 543 0.7018 0.01853 10.79 687.4 0.7899330811754437
COC/C=C\COC 265 0.9296 7.199e-05 38.3 630.0 0.42063492063492064
COC/C=C\COC 338 0.8596 3.492e-05 27.37 630.0 0.5365079365079365
COC/C=C\COC 392 0.805 0.0008012000000000001 20.25 630.0 0.6222222222222222
COC/C=C\COC 428 0.7687 0.004475 18.18 630.0 0.6793650793650794
COC/C=C\COC 447 0.7454 0.0048590000000000005 14.48 630.0 0.7095238095238096
COC/C=C\COC 465 0.7248 0.01075 13.84 630.0 0.7380952380952381
COC/C=C\COC 483 0.6996 0.01217 11.67 630.0 0.7666666666666667
COC/C=C\COC 501 0.6808 0.01672 9.761000000000001 630.0 0.7952380952380952
OCC(C(O)(C)C)C 266 0.9808 0.0037560000000000002 73.63 726.9 0.3659375429907828
OCC(C(O)(C)C)C 351 0.912 0.0005583999999999999 34.25 726.9 0.48287247214197276
OCC(C(O)(C)C)C 415 0.856 0.0004122 27.0 726.9 0.5709175952675747
OCC(C(O)(C)C)C 458 0.8178 0.0007667999999999999 24.72 726.9 0.6300729123675884
OCC(C(O)(C)C)C 479 0.8001 0.003684 20.87 726.9 0.6589627183931765
OCC(C(O)(C)C)C 500 0.7781 0.0044340000000000004 17.51 726.9 0.6878525244187647
OCC(C(O)(C)C)C 522 0.7552 0.005184 15.92 726.9 0.7181180354931903
OCC(C(O)(C)C)C 543 0.7361 0.01213 15.15 726.9 0.7470078415187784
OCC(C(O)C)(C)C 298 0.9574 0.003066 40.67 712.8 0.41806958473625144
OCC(C(O)C)(C)C 389 0.8756 0.0003577 28.28 712.8 0.5457351290684624
OCC(C(O)C)(C)C 458 0.8115 0.001726 21.55 712.8 0.6425364758698092
OCC(C(O)C)(C)C 504 0.7649 0.007714 17.72 712.8 0.7070707070707071
OCC(C(O)C)(C)C 526 0.7423 0.008012 15.09 712.8 0.7379349046015713
OCC(C(O)C)(C)C 549 0.7151 0.009917 12.77 712.8 0.7702020202020202
OCC(C(O)C)(C)C 572 0.6877 0.02119 10.0 712.8 0.8024691358024691
OCC(C(O)C)(C)C 595 0.666 0.03203 7.837000000000001 712.8 0.8347362514029181
OCC1=CCCCC1 286 0.9725 0.006451999999999999 40.17 717.1 0.39882861525589175
OCC1=CCCCC1 377 0.8992 9.184e-05 27.66 717.1 0.5257286292009482
OCC1=CCCCC1 445 0.8366 0.0006529 23.05 717.1 0.6205550132478036
OCC1=CCCCC1 490 0.7904 0.005857 19.8 717.1 0.6833077673964579
OCC1=CCCCC1 513 0.7684 0.007818 16.85 717.1 0.715381397294659
OCC1=CCCCC1 536 0.7435 0.014730000000000002 13.86 717.1 0.74745502719286
OCC1=CCCCC1 558 0.717 0.01883 11.75 717.1 0.7781341514433133
OCC1=CCCCC1 581 0.6893 0.0215 9.315 717.1 0.8102077813415144
COC(C(C)C)(C)C 328 0.7367 0.0009318999999999999 19.12 561.6 0.584045584045584
COC(C(C)C)(C)C 381 0.6826 0.0035670000000000003 13.82 561.6 0.6784188034188033
COC(C(C)C)(C)C 417 0.6409 0.01318 9.294 561.6 0.7425213675213674
COC(C(C)C)(C)C 435 0.6216 0.018580000000000003 8.457 561.6 0.7745726495726496
COC(C(C)C)(C)C 471 0.5762 0.03455 5.609 561.6 0.8386752136752137
COC(=O)CN(C)C 264 0.9743 0.0012519999999999999 35.9 627.9 0.42044911610129004
COC(=O)CN(C)C 339 0.8967 4.757e-05 26.13 627.9 0.5398948877209747
COC(=O)CN(C)C 395 0.838 0.002664 20.56 627.9 0.6290810638636726
COC(=O)CN(C)C 432 0.7968 0.00615 16.33 627.9 0.6880076445293837
COC(=O)CN(C)C 451 0.7738 0.0056630000000000005 14.76 627.9 0.7182672400063704
COC(=O)CN(C)C 470 0.7523 0.01145 12.45 627.9 0.7485268354833573
COC(=O)CN(C)C 488 0.7285 0.01819 10.85 627.9 0.7771938206720815
COC(=O)CN(C)C 507 0.7034 0.025639999999999996 8.834 627.9 0.8074534161490684
COC(C(C)C)OC 252 0.8935 0.0004886000000000001 30.15 555.2 0.45389048991354464
COC(C(C)C)OC 319 0.8186 8.298e-05 21.25 555.2 0.5745677233429395
COC(C(C)C)OC 370 0.7567 0.0041979999999999995 15.14 555.2 0.6664265129682997
COC(C(C)C)OC 404 0.7144 0.008539 12.32 555.2 0.7276657060518731
COC(C(C)C)OC 420 0.6929 0.01255 10.49 555.2 0.7564841498559077
COC(C(C)C)OC 437 0.6734 0.01596 9.157 555.2 0.7871037463976944
COC(C(C)C)OC 454 0.6491 0.027089999999999996 8.095 555.2 0.8177233429394812
COC(C(C)C)OC 471 0.6216 0.033819999999999996 5.696000000000001 555.2 0.8483429394812679
CC1C2CCC1CC2 261 0.8664 6.167999999999999e-06 32.88 604.5 0.4317617866004963
CC1C2CCC1CC2 340 0.7948 0.0019649999999999997 22.61 604.5 0.5624483043837882
CC1C2CCC1CC2 399 0.7354 0.0050149999999999995 18.78 604.5 0.6600496277915633
CC1C2CCC1CC2 438 0.695 0.017130000000000003 12.46 604.5 0.7245657568238213
CC1C2CCC1CC2 458 0.6718 0.01669 9.524 604.5 0.7576509511993383
CC1C2CCC1CC2 478 0.6512 0.02273 9.476 604.5 0.7907361455748553
CC1C2CCC1CC2 497 0.6237 0.03161 6.932 604.5 0.8221670802315963
C=CCCCN(C)C 254 0.792 0.003012 28.9 587.2 0.43256130790190733
C=CCCCN(C)C 323 0.7298 0.001501 23.52 587.2 0.5500681198910081
C=CCCCN(C)C 375 0.6818 0.0022890000000000002 16.26 587.2 0.6386239782016349
C=CCCCN(C)C 409 0.6493 0.005113 13.11 587.2 0.6965258855585831
C=CCCCN(C)C 426 0.6315 0.006781000000000001 11.97 587.2 0.7254768392370572
C=CCCCN(C)C 444 0.6107 0.012320000000000001 10.05 587.2 0.7561307901907356
C=CCCCN(C)C 461 0.5938 0.01642 9.246 587.2 0.7850817438692097
C=CCCCN(C)C 478 0.5684 0.02313 6.994 587.2 0.8140326975476838
CC12CCC(C2)CC1 257 0.8679 0.0004421 26.22 573.7 0.4479693219452675
CC12CCC(C2)CC1 334 0.7894 0.0008204000000000001 22.13 573.7 0.5821858113996862
CC12CCC(C2)CC1 392 0.7281 0.009728 13.34 573.7 0.6832839463134042
CC12CCC(C2)CC1 431 0.6824 0.0123 11.21 573.7 0.7512637266864214
CC12CCC(C2)CC1 450 0.6601 0.01937 8.919 573.7 0.7843820812271222
CC12CCC(C2)CC1 469 0.6336 0.03193 7.23 573.7 0.8175004357678228
COC(=O)C(CO)O 296 1.237 0.006323 76.93 848.0 0.3490566037735849
COC(=O)C(CO)O 375 1.171 0.004845 50.4 848.0 0.44221698113207547
COC(=O)C(CO)O 435 1.117 0.0005672 41.48 848.0 0.5129716981132075
COC(=O)C(CO)O 475 1.081 0.0004828 37.14 848.0 0.5601415094339622
COC(=O)C(CO)O 494 1.064 0.0015279999999999998 35.37 848.0 0.5825471698113207
COC(=O)C(CO)O 514 1.046 0.0008267000000000001 30.26 848.0 0.6061320754716981
COC(=O)C(CO)O 534 1.024 0.001281 28.39 848.0 0.6297169811320755
COC(=O)C(CO)O 554 1.003 0.001847 27.11 848.0 0.6533018867924528
CC(C(C(=O)C)C)O 281 0.9711 0.0003045 39.53 707.5 0.3971731448763251
CC(C(C(=O)C)C)O 360 0.9068 0.0001471 32.58 707.5 0.508833922261484
CC(C(C(=O)C)C)O 419 0.8529 0.001576 25.72 707.5 0.592226148409894
CC(C(C(=O)C)C)O 458 0.8171 0.003994 20.44 707.5 0.6473498233215548
CC(C(C(=O)C)C)O 478 0.7966 0.002091 18.55 707.5 0.6756183745583039
CC(C(C(=O)C)C)O 498 0.7746 0.007106 16.86 707.5 0.703886925795053
CC(C(C(=O)C)C)O 517 0.7538 0.007254000000000001 14.7 707.5 0.7307420494699647
CC(C(C(=O)C)C)O 537 0.7317 0.011359999999999999 12.81 707.5 0.7590106007067138
OC/C=C\C(O)(C)C 296 0.9963 0.0033179999999999998 104.2 836.7 0.353770766104936
OC/C=C\C(O)(C)C 377 0.9664 6.722e-08 48.51 836.7 0.4505796581809489
OC/C=C\C(O)(C)C 437 0.9213 3.213e-05 37.94 836.7 0.5222899486076251
OC/C=C\C(O)(C)C 477 0.8859 0.0002942 35.75 836.7 0.570096808892076
OC/C=C\C(O)(C)C 498 0.8697 0.0008439 29.68 836.7 0.5951954105414127
OC/C=C\C(O)(C)C 518 0.8508 8.89e-05 26.97 836.7 0.6190988406836381
OC/C=C\C(O)(C)C 538 0.8299 0.001019 25.27 836.7 0.6430022708258635
OC/C=C\C(O)(C)C 558 0.8069 0.0034990000000000004 23.07 836.7 0.6669057009680889
OC1C=CC(=O)C=C1 467 1.064 0.0005086 46.71 890.8 0.5242478670857657
OC1C=CC(=O)C=C1 507 1.032 0.0006142000000000001 37.18 890.8 0.5691513246519982
OC1C=CC(=O)C=C1 537 1.005 0.002707 34.7 890.8 0.6028289178266727
OC1C=CC(=O)C=C1 557 0.986 0.0008847000000000001 32.54 890.8 0.625280646609789
OC1C=CC(=O)C=C1 567 0.9768 0.001446 30.99 890.8 0.6365065110013471
OC1C=CC(=O)C=C1 577 0.968 0.00281 30.41 890.8 0.6477323753929053
OC1C=CC(=O)C=C1 587 0.9592 0.0035600000000000002 30.42 890.8 0.6589582397844634
OC1C=CC(=O)C=C1 597 0.9487 0.005128 26.77 890.8 0.6701841041760216
O=CC1(C)CCCC1 267 0.9231 1.107e-05 31.82 616.1 0.4333712059730563
O=CC1(C)CCCC1 352 0.839 0.0004995 22.17 616.1 0.5713358221068008
O=CC1(C)CCCC1 416 0.7709 0.0047020000000000005 16.35 616.1 0.6752150624898555
O=CC1(C)CCCC1 459 0.7217 0.01229 11.67 616.1 0.7450089271222204
O=CC1(C)CCCC1 480 0.6944 0.02061 10.68 616.1 0.7790943028729103
O=CC1(C)CCCC1 501 0.6704 0.028319999999999998 8.447000000000001 616.1 0.8131796786236001
O=CC1(C)CCCC1 523 0.6375 0.0364 6.818 616.1 0.8488881675052751
C=CC(=C)C(C)(C)C 250 0.7759 3.196e-05 28.4 568.5 0.4397537379067722
C=CC(=C)C(C)(C)C 316 0.7159 9.057e-05 20.47 568.5 0.55584872471416
C=CC(=C)C(C)(C)C 365 0.6706 0.002968 15.83 568.5 0.6420404573438874
C=CC(=C)C(C)(C)C 397 0.6397 0.006546 12.1 568.5 0.6983289357959542
C=CC(=C)C(C)(C)C 414 0.6232 0.01095 11.46 568.5 0.7282321899736148
C=CC(=C)C(C)(C)C 430 0.6047 0.01006 10.22 568.5 0.7563764291996482
C=CC(=C)C(C)(C)C 447 0.586 0.01683 7.914 568.5 0.7862796833773087
C=CC(=C)C(C)(C)C 463 0.5668 0.0304 6.897 568.5 0.8144239226033422
CC(NCC(C)C)C 255 0.7668 0.001003 26.15 564.5 0.45172719220549157
CC(NCC(C)C)C 322 0.7049 3.01e-05 20.03 564.5 0.5704162976085031
CC(NCC(C)C)C 372 0.6565 0.004046 14.94 564.5 0.6589902568644819
CC(NCC(C)C)C 406 0.6224 0.006147 11.49 564.5 0.7192205491585474
CC(NCC(C)C)C 423 0.6032 0.0109 9.873 564.5 0.7493356953055802
CC(NCC(C)C)C 439 0.5852 0.01649 9.342 564.5 0.7776793622674933
CC(NCC(C)C)C 456 0.568 0.02034 7.34 564.5 0.8077945084145262
CC(NCC(C)C)C 473 0.5446 0.03245 6.115 564.5 0.8379096545615589
CCCCC=CC=CC 269 0.779 2.207e-05 27.83 607.5 0.44279835390946504
CCCCC=CC=CC 344 0.7145 0.0002358 20.16 607.5 0.5662551440329218
CCCCC=CC=CC 400 0.6632 0.002728 14.89 607.5 0.6584362139917695
CCCCC=CC=CC 437 0.6259 0.008246 12.43 607.5 0.7193415637860082
CCCCC=CC=CC 456 0.6079 0.008203 9.929 607.5 0.7506172839506173
CCCCC=CC=CC 475 0.5851 0.01764 8.655 607.5 0.7818930041152263
CCCCC=CC=CC 493 0.5662 0.01566 8.585 607.5 0.811522633744856
CCCC1CCCCN1 279 0.8567 0.0007427 28.29 640.0 0.4359375
CCCC1CCCCN1 364 0.7779 0.00022280000000000002 22.58 640.0 0.56875
CCCC1CCCCN1 428 0.719 0.0013050000000000002 15.31 640.0 0.66875
CCCC1CCCCN1 471 0.6731 0.01155 11.91 640.0 0.7359375
CCCC1CCCCN1 492 0.6556 0.015040000000000001 10.01 640.0 0.76875
CCCC1CCCCN1 513 0.629 0.01798 8.847000000000001 640.0 0.8015625
CCCC1CCCCN1 535 0.5961 0.026910000000000003 7.292999999999999 640.0 0.8359375
Cc1cc(C)cc(c1)N 308 0.9509 7.390999999999999e-07 37.75 752.4 0.40935672514619886
Cc1cc(C)cc(c1)N 398 0.8798 0.0001075 29.01 752.4 0.5289739500265817
Cc1cc(C)cc(c1)N 465 0.8235 0.0017510000000000002 23.24 752.4 0.6180223285486444
Cc1cc(C)cc(c1)N 510 0.7842 0.005086 18.86 752.4 0.6778309409888358
Cc1cc(C)cc(c1)N 533 0.7622 0.008316 16.76 752.4 0.7083997873471558
Cc1cc(C)cc(c1)N 555 0.7409 0.013269999999999999 14.34 752.4 0.7376395534290271
Cc1cc(C)cc(c1)N 578 0.7176 0.014780000000000001 11.7 752.4 0.7682083997873472
Cc1cc(C)cc(c1)N 600 0.6914 0.02217 11.73 752.4 0.7974481658692185
CCOCCCOCC 266 0.8704 0.00042960000000000003 29.82 572.4 0.4647099930118798
CCOCCCOCC 339 0.7907 0.002468 19.64 572.4 0.5922431865828093
CCOCCCOCC 393 0.7282 0.002016 13.62 572.4 0.6865828092243187
CCOCCCOCC 429 0.6843 0.01193 10.95 572.4 0.749475890985325
CCOCCCOCC 448 0.6593 0.01415 8.901 572.4 0.782669461914745
CCOCCCOCC 466 0.6307 0.01772 7.49 572.4 0.8141160027952481
CCOCCCOCC 484 0.6071 0.026289999999999997 6.445 572.4 0.8455625436757512
C=CCC(C(O)C)CC 275 0.8522 0.006520999999999999 32.02 646.9 0.4251043437934766
C=CCC(C(O)C)CC 352 0.7805 0.0003917 22.52 646.9 0.5441335600556501
C=CCC(C(O)C)CC 410 0.7275 0.0004766 16.61 646.9 0.6337919307466379
C=CCC(C(O)C)CC 448 0.6896 0.004365 13.06 646.9 0.6925336218890091
C=CCC(C(O)C)CC 467 0.6693 0.007911 12.85 646.9 0.7219044674601948
C=CCC(C(O)C)CC 487 0.6499 0.01281 10.05 646.9 0.7528211470088113
C=CCC(C(O)C)CC 506 0.6299 0.008449 9.271 646.9 0.7821919925799969
C1CC2CCC(C1)CC2 276 0.9377 0.0 43.59 640.3 0.43104794627518356
C1CC2CCC(C1)CC2 366 0.8365 0.001731 25.31 640.3 0.5716070591910043
C1CC2CCC(C1)CC2 434 0.7723 0.0024219999999999997 17.02 640.3 0.6778072778385132
C1CC2CCC(C1)CC2 480 0.7262 0.01269 11.95 640.3 0.7496486022177105
C1CC2CCC(C1)CC2 502 0.6978 0.01879 10.42 640.3 0.7840074964860222
C1CC2CCC(C1)CC2 525 0.6678 0.02835 7.84 640.3 0.8199281586756209
CCC(CC=C)(CC)O 275 0.8543 0.00018940000000000002 31.23 624.4 0.44042280589365795
CCC(CC=C)(CC)O 355 0.7767 0.00116 22.77 624.4 0.568545803971813
CCC(CC=C)(CC)O 416 0.7163 0.00439 15.21 624.4 0.6662395900064062
CCC(CC=C)(CC)O 456 0.675 0.00677 11.94 624.4 0.7303010890454837
CCC(CC=C)(CC)O 476 0.6526 0.009859999999999999 10.8 624.4 0.7623318385650224
CCC(CC=C)(CC)O 496 0.6297 0.01551 8.564 624.4 0.7943625880845612
CCC(CC=C)(CC)O 516 0.6057 0.02462 7.521 624.4 0.8263933376040999
CCCC(CC(=O)C)O 289 0.9516 0.00014609999999999997 38.69 712.9 0.40538644971244214
CCCC(CC(=O)C)O 371 0.8813 0.002874 29.47 712.9 0.5204095946135503
CCCC(CC(=O)C)O 432 0.8283 0.0003294 22.67 712.9 0.6059755926497405
CCCC(CC(=O)C)O 473 0.7891 0.002712 18.59 712.9 0.6634871651002946
CCCC(CC(=O)C)O 494 0.7682 0.005499 15.81 712.9 0.6929443119652126
CCCC(CC(=O)C)O 514 0.7484 0.005682 13.42 712.9 0.7209987375508486
CCCC(CC(=O)C)O 535 0.7226 0.008459999999999999 12.7 712.9 0.7504558844157666
CCCC(CC(=O)C)O 555 0.7 0.01218 11.24 712.9 0.7785103100014027
CCCCCC(=C)C=C 267 0.7831 0.001324 29.64 611.6 0.43655984303466316
CCCCCC(=C)C=C 342 0.7187 0.00045969999999999995 21.36 611.6 0.5591890124264225
CCCCCC(=C)C=C 398 0.6665 0.002029 16.1 611.6 0.6507521255722695
CCCCCC(=C)C=C 436 0.6325 0.003944 12.33 611.6 0.7128842380640942
CCCCCC(=C)C=C 455 0.6121 0.01166 11.39 611.6 0.7439502943100065
CCCCCC(=C)C=C 473 0.5927 0.01319 9.216000000000001 611.6 0.7733812949640287
CCCCCC(=C)C=C 492 0.5698 0.02014 7.138 611.6 0.8044473512099412
CCCCCC(=C)C=C 511 0.5462 0.0207 6.353 611.6 0.8355134074558535
COCCC(COC)O 286 0.9886 0.0001035 38.01 669.3 0.42731211713730766
COCCC(COC)O 373 0.9016 0.0009221 24.12 669.3 0.5572986702525027
COCCC(COC)O 438 0.8331 0.003151 19.72 669.3 0.6544150605109816
COCCC(COC)O 481 0.7861 0.005099 15.43 669.3 0.7186612879127448
COCCC(COC)O 503 0.7594 0.009026000000000001 12.62 669.3 0.7515314507694607
COCCC(COC)O 525 0.7332 0.01192 10.78 669.3 0.7844016136261767
COCCC(COC)O 546 0.7005 0.026 8.867 669.3 0.8157776781712237
COCCC(COC)O 568 0.6793 0.03863 7.776 669.3 0.8486478410279397
OCCCCC(O)(C)C 296 0.9538 0.005949 26.27 735.1 0.4026663039042307
OCCCCC(O)(C)C 391 0.88 6.253e-05 29.71 735.1 0.5319004217113318
OCCCCC(O)(C)C 462 0.8145 0.0004974000000000001 22.28 735.1 0.6284859202829547
OCCCCC(O)(C)C 510 0.7681 0.002346 18.68 735.1 0.6937831587539111
OCCCCC(O)(C)C 534 0.7411 0.01111 15.59 735.1 0.7264317779893892
OCCCCC(O)(C)C 557 0.7196 0.008888 12.77 735.1 0.7577200380900557
OCCCCC(O)(C)C 581 0.6909 0.01243 11.81 735.1 0.790368657325534
OCCCCC(O)(C)C 605 0.6617 0.02374 9.63 735.1 0.8230172765610121
CCOCOC(=O)CC 395 0.8372 0.0012929999999999999 15.86 592.1 0.6671170410403647
CCOCOC(=O)CC 432 0.7862 0.005783 11.98 592.1 0.7296064853909813
CCOCOC(=O)CC 450 0.7662 0.0104 11.13 592.1 0.7600067556156055
CCOCOC(=O)CC 468 0.7371 0.01375 9.344 592.1 0.7904070258402297
CCOCOC(=O)CC 487 0.7059 0.02677 7.934 592.1 0.8224961999662219
C1=CCC2CC(C1)CC2 274 0.9292 7.219e-06 31.52 688.4 0.3980244044160372
C1=CCC2CC(C1)CC2 365 0.8514 6.541e-05 27.92 688.4 0.5302149912841372
C1=CCC2CC(C1)CC2 434 0.7894 0.0056619999999999995 20.12 688.4 0.6304474142940151
C1=CCC2CC(C1)CC2 480 0.7456 0.01114 15.74 688.4 0.6972690296339338
C1=CCC2CC(C1)CC2 502 0.7261 0.01228 13.41 688.4 0.7292271934921557
C1=CCC2CC(C1)CC2 525 0.6969 0.02224 10.51 688.4 0.7626380011621151
C1=CCC2CC(C1)CC2 548 0.6751 0.0201 8.191 688.4 0.7960488088320744
C1=CCC2CC(C1)CC2 571 0.6441 0.02798 6.671 688.4 0.8294596165020337
NCC1CCCCCC1 285 0.8935 0.00039019999999999994 35.51 695.4 0.4098360655737705
NCC1CCCCCC1 373 0.8179 0.0009672000000000001 27.15 695.4 0.5363819384526891
NCC1CCCCCC1 439 0.7622 0.001188 18.91 695.4 0.6312913431118781
NCC1CCCCCC1 483 0.7212 0.007693000000000001 15.3 695.4 0.6945642795513374
NCC1CCCCCC1 505 0.7022 0.01011 13.26 695.4 0.726200747771067
NCC1CCCCCC1 527 0.6784 0.01656 11.13 695.4 0.7578372159907967
NCC1CCCCCC1 549 0.6562 0.02037 9.816 695.4 0.7894736842105263
NCC1CCCCCC1 571 0.6333 0.02783 7.9910000000000005 695.4 0.821110152430256
CCCC(OCC)(C)C 262 0.7954 0.0005255 26.34 567.6 0.46159267089499645
CCCC(OCC)(C)C 333 0.7263 0.001355 17.55 567.6 0.5866807610993657
CCCC(OCC)(C)C 386 0.6728 0.002592 12.17 567.6 0.6800563777307963
CCCC(OCC)(C)C 421 0.6324 0.009075 9.397 567.6 0.7417195207892882
CCCC(OCC)(C)C 439 0.6109 0.012329999999999999 8.017000000000001 567.6 0.7734319943622269
CCCC(OCC)(C)C 457 0.5923 0.02143 6.684 567.6 0.8051444679351656
CCOC(CC)(CC)C 264 0.7927 0.002435 24.3 565.7 0.46667845147604736
CCOC(CC)(CC)C 337 0.7238 0.001402 17.51 565.7 0.5957221141948028
CCOC(CC)(CC)C 392 0.6656 0.006257 12.09 565.7 0.6929467915856461
CCOC(CC)(CC)C 429 0.6229 0.01475 8.617 565.7 0.7583524836485769
CCOC(CC)(CC)C 447 0.6029 0.01623 7.365 565.7 0.7901714689764893
CCOC(CC)(CC)C 465 0.5838 0.03145 5.419 565.7 0.8219904543044015
CCC(C=C(C)C)(O)C 286 0.8527 0.004203 30.89 636.9 0.44905008635578586
CCC(C=C(C)C)(O)C 366 0.7718 1.798e-05 23.33 636.9 0.5746585021196421
CCC(C=C(C)C)(O)C 427 0.7131 0.00479 15.4 636.9 0.6704349191395824
CCC(C=C(C)C)(O)C 467 0.6718 0.005235 12.4 636.9 0.7332391270215105
CCC(C=C(C)C)(O)C 487 0.6493 0.00913 11.43 636.9 0.7646412309624745
CCC(C=C(C)C)(O)C 507 0.6299 0.015280000000000002 8.508 636.9 0.7960433349034386
CCC(C=C(C)C)(O)C 527 0.6023 0.02504 8.417 636.9 0.8274454388444026
COC(CC(=O)OC)C 269 0.9983 0.002305 35.79 624.2 0.430951618071131
COC(CC(=O)OC)C 343 0.9189 0.0004596 25.04 624.2 0.5495033643063121
COC(CC(=O)OC)C 399 0.8538 0.00223 19.07 624.2 0.6392181992950977
COC(CC(=O)OC)C 437 0.8076 0.005136 14.45 624.2 0.7000961230374879
COC(CC(=O)OC)C 455 0.7867 0.008884 13.29 624.2 0.7289330342838833
COC(CC(=O)OC)C 474 0.7627 0.01234 11.22 624.2 0.7593719961550784
COC(CC(=O)OC)C 492 0.739 0.02074 9.772 624.2 0.7882089074014739
COC(CC(=O)OC)C 511 0.7144 0.02705 7.422999999999999 624.2 0.818647869272669
CC=CC(C(C)(C)C)O 275 0.8546 0.003173 9.242 619.6 0.44383473208521623
CC=CC(C(C)(C)C)O 355 0.7769 0.0001617 19.6 619.6 0.5729502905100065
CC=CC(C(C)(C)C)O 416 0.7174 0.001982 15.69 619.6 0.6714009038089089
CC=CC(C(C)(C)C)O 456 0.674 0.008924 11.9 619.6 0.7359586830213041
CC=CC(C(C)(C)C)O 476 0.6533 0.01296 9.074 619.6 0.7682375726275016
CC=CC(C(C)(C)C)O 496 0.6274 0.01605 9.162 619.6 0.8005164622336991
CC=CC(C(C)(C)C)O 516 0.5966 0.02351 7.023 619.6 0.8327953518398967
CC1(C)OCCCCO1 255 0.9872 0.001039 31.01 614.7 0.41483650561249386
CC1(C)OCCCCO1 344 0.8938 0.001973 22.74 614.7 0.5596225801203839
CC1(C)OCCCCO1 410 0.8228 0.006027 16.82 614.7 0.6669920286318529
CC1(C)OCCCCO1 454 0.7679 0.014459999999999999 11.47 614.7 0.7385716609728322
CC1(C)OCCCCO1 477 0.7414 0.02107 9.494 614.7 0.7759882869692533
CC1(C)OCCCCO1 499 0.7074 0.026389999999999997 6.817 614.7 0.8117781031397429
CC=CC(=O)C(C)(C)C 271 0.8543 1.898e-05 31.82 623.4 0.43471286493423167
CC=CC(=O)C(C)(C)C 351 0.7804 2.364e-05 21.86 623.4 0.563041385948027
CC=CC(=O)C(C)(C)C 410 0.7231 0.0034170000000000003 16.26 623.4 0.6576836701957011
CC=CC(=O)C(C)(C)C 450 0.6804 0.00731 12.07 623.4 0.7218479307025987
CC=CC(=O)C(C)(C)C 470 0.6573 0.01323 9.832 623.4 0.7539300609560475
CC=CC(=O)C(C)(C)C 490 0.6368 0.01764 8.949 623.4 0.7860121912094964
CC=CC(=O)C(C)(C)C 510 0.6172 0.0237 7.278 623.4 0.8180943214629451
C=CCC(C(C=C)C)O 278 0.864 0.004582999999999999 32.65 633.1 0.4391091454746485
C=CCC(C(C=C)C)O 354 0.7924 2.481e-05 24.72 633.1 0.559153372295056
C=CCC(C(C=C)C)O 410 0.7392 0.001662 18.27 633.1 0.6476070131100932
C=CCC(C(C=C)C)O 448 0.6999 0.0048590000000000005 14.74 633.1 0.707629126520297
C=CCC(C(C=C)C)O 467 0.6807 0.0064150000000000006 12.22 633.1 0.7376401832253988
C=CCC(C(C=C)C)O 486 0.6623 0.01009 11.82 633.1 0.7676512399305007
C=CCC(C(C=C)C)O 505 0.6319 0.017 9.42 633.1 0.7976622966356025
C=CCC(C(C=C)C)O 524 0.6118 0.03005 8.557 633.1 0.8276733533407045
CC(C1OCCCO1)C 266 0.969 0.00029969999999999997 32.66 596.5 0.4459346186085499
CC(C1OCCCO1)C 343 0.8844 0.00149 23.51 596.5 0.5750209555741828
CC(C1OCCCO1)C 401 0.8201 0.00351 17.38 596.5 0.672254819782062
CC(C1OCCCO1)C 439 0.7723 0.009539 12.85 596.5 0.7359597652975691
CC(C1OCCCO1)C 458 0.7459 0.01739 10.79 596.5 0.7678122380553227
CC(C1OCCCO1)C 478 0.7172 0.01856 8.706 596.5 0.8013411567476949
CC(C1OCCCO1)C 497 0.6902 0.04023 7.352 596.5 0.8331936295054484
CC1(N)CCCCCC1 279 0.8986 0.0007928999999999999 35.02 660.4 0.4224712295578437
CC1(N)CCCCCC1 364 0.8208 0.0008558999999999999 22.89 660.4 0.5511811023622047
CC1(N)CCCCCC1 428 0.763 0.004435000000000001 17.49 660.4 0.6480920654149
CC1(N)CCCCCC1 471 0.7182 0.008216 13.66 660.4 0.7132041187159298
CC1(N)CCCCCC1 492 0.6994 0.016390000000000002 10.97 660.4 0.7450030284675955
CC1(N)CCCCCC1 513 0.6762 0.015040000000000001 10.19 660.4 0.7768019382192611
CC1(N)CCCCCC1 535 0.6508 0.028839999999999998 8.318 660.4 0.8101150817686251
